1	synset:valency.n.02
2	synset:biology.n.01
3	synset:adagio.n.01
4	synset:music.n.01
5	synset:navy_yard.n.01
6	synset:war_machine.n.01
7	synset:remedy.v.02
8	synset:practice_of_medicine.n.01
9	synset:titanium.n.01
10	synset:plane.n.01
11	synset:theology.n.03
12	synset:theology.n.01
13	synset:station.n.03
14	synset:navy.n.01
15	synset:side.n.03
16	synset:fauna.n.02
17	synset:contradiction_in_terms.n.01
18	synset:logic.n.01
19	synset:troops.n.01
20	synset:baader_meinhof_gang.n.01
21	synset:terrorist_act.n.01
22	synset:commissary.n.01
23	synset:oberson.n.01
24	synset:middle_ages.n.01
25	synset:disintegrate.v.02
26	synset:physics.n.01
27	synset:transdermic.a.01
28	synset:pharmacology.n.01
29	synset:coriolis_effect.n.01
30	synset:precook.v.01
31	synset:preparation.n.08
32	synset:television_system.n.01
33	synset:video.n.04
34	synset:casualty.n.01
35	synset:terrorist_organization.n.01
36	synset:represent.v.10
37	synset:performing_arts.n.01
38	synset:take.v.16
39	synset:picture_show.n.01
40	synset:laurel_wreath.n.02
41	synset:antiquity.n.01
42	synset:shade.v.02
43	synset:artistic_production.n.01
44	synset:shmaltz.n.01
45	synset:yiddish.n.01
46	synset:readiness.n.01
47	synset:insert.n.04
48	synset:film.n.02
49	synset:position.n.09
50	synset:sport.n.01
51	synset:oort_cloud.n.01
52	synset:uranology.n.01
53	synset:stimulus_generalization.n.01
54	synset:psychology.n.01
55	synset:slacker.n.01
56	synset:freeze.v.09
57	synset:surgical_process.n.01
58	synset:script.n.02
59	synset:handwriting.n.02
60	synset:storage_allocation.n.01
61	synset:computing.n.01
62	synset:january_1.n.01
63	synset:western_church.n.01
64	synset:solarize.v.02
65	synset:picture_taking.n.01
66	synset:rebutter.n.02
67	synset:law.n.01
68	synset:curve.n.05
69	synset:river.n.01
70	synset:sow.v.01
71	synset:husbandry.n.01
72	synset:hut.n.01
73	synset:steal.v.03
74	synset:baseball_game.n.01
75	synset:scale.n.06
76	synset:transitivity.n.01
77	synset:maths.n.01
78	synset:peacekeeping_operation.n.01
79	synset:style.n.02
80	synset:overbid.v.02
81	synset:vendue.n.01
82	synset:cleanup_spot.n.01
83	synset:chin_up.v.01
84	synset:gymnastics.n.01
85	synset:referee.n.01
86	synset:attention.n.06
87	synset:sunnah.n.01
88	synset:muslimism.n.02
89	synset:geometry.n.01
90	synset:marital_status.n.01
91	synset:deal.v.09
92	synset:cards.n.01
93	synset:foul.n.01
94	synset:tabernacles.n.01
95	synset:judaism.n.02
96	synset:appeal.n.03
97	synset:outage.n.02
98	synset:information_processing_system.n.01
99	synset:terrorization.n.01
100	synset:radical.n.04
101	synset:magnetic_inclination.n.01
102	synset:trailing.n.01
103	synset:admix.v.01
104	synset:chemistry.n.01
105	synset:outpost.n.03
106	synset:snatch.n.03
107	synset:parnassus.n.01
108	synset:greek_mythology.n.01
109	synset:rotational_latency.n.01
110	synset:show.v.05
111	synset:physicist.n.01
112	synset:strain.v.08
113	synset:surface_mine.v.01
114	synset:mining.n.01
115	synset:chorus.v.02
116	synset:music.n.03
117	synset:exchange.n.10
118	synset:chess_game.n.01
119	synset:gorgon.n.01
120	synset:differentiate.v.03
121	synset:shoestring_catch.n.01
122	synset:fraulein.n.01
123	synset:high_german.n.01
124	synset:universe.n.02
125	synset:statistics.n.01
126	synset:get.v.31
127	synset:mahdi.n.01
128	synset:underbid.v.02
129	synset:free_energy.n.01
130	synset:st._john_chrysostom.n.01
131	synset:renting.n.01
132	synset:motorcar.n.01
133	synset:military_campaign.n.01
134	synset:flavour.n.02
135	synset:particle_physics.n.01
136	synset:drug.v.01
137	synset:pilot.v.01
138	synset:aircraft.n.01
139	synset:rope_down.v.01
140	synset:lawlessness.n.01
141	synset:government_activity.n.01
142	synset:string_theory.n.01
143	synset:canonization.n.01
144	synset:orthodox_church.n.01
145	synset:pouch.n.03
146	synset:general_anatomy.n.01
147	synset:circulation.n.05
148	synset:plant_life.n.01
149	synset:active.a.13
150	synset:volcano.n.01
151	synset:variation.n.08
152	synset:extirpate.v.03
153	synset:surgery.n.01
154	synset:interconnection.n.02
155	synset:network.n.05
156	synset:electronics.n.01
157	synset:countersuit.n.01
158	synset:malocclusion.n.01
159	synset:odontology.n.01
160	synset:liquify.v.02
161	synset:muster.n.01
162	synset:bootleg.v.01
163	synset:offense.n.03
164	synset:queen.n.08
165	synset:dope_up.v.01
166	synset:magnetic_core.n.01
167	synset:parabolic_geometry.n.01
168	synset:amnesty.v.01
169	synset:clinician.n.01
170	synset:medicine.n.01
171	synset:bomber.n.01
172	synset:sursum_corda.n.01
173	synset:lysis.n.02
174	synset:biochemistry.n.01
175	synset:norse_deity.n.01
176	synset:walk.v.05
177	synset:roll.n.06
178	synset:commercial_enterprise.n.02
179	synset:intellectualization.n.01
180	synset:psychopathology.n.02
181	synset:center.n.08
182	synset:organ.n.03
183	synset:monopoly.n.01
184	synset:political_economy.n.01
185	synset:zap.v.04
186	synset:popular_democratic_front_for_the_liberation_of_palestine.n.01
187	synset:physical_structure.n.01
188	synset:spoiler.n.02
189	synset:warfare.n.01
190	synset:elicit.v.03
191	synset:system_of_logic.n.01
192	synset:suppress.v.04
193	synset:wmd.n.01
194	synset:rudder.n.02
195	synset:seafaring.n.01
196	synset:nativism.n.02
197	synset:philosophy.n.02
198	synset:yoke.v.02
199	synset:animal_husbandry.n.01
200	synset:salt.v.01
201	synset:taxonomical.a.01
202	synset:isolate.v.04
203	synset:pass_over.v.04
204	synset:aviation.n.04
205	synset:iterate.v.02
206	synset:muscular.a.02
207	synset:couple.n.05
208	synset:logrolling.n.02
209	synset:alibi.n.01
210	synset:mixture.n.01
211	synset:showroom.n.01
212	synset:lieutenant_commander.n.01
213	synset:memory_cache.n.01
214	synset:catcher.n.01
215	synset:shoplift.v.01
216	synset:frame_up.v.01
217	synset:construction.n.01
218	synset:poll.n.05
219	synset:election.n.01
220	synset:putout.n.01
221	synset:pardon.n.02
222	synset:semiotics.n.01
223	synset:federal_bureau_of_investigation.n.01
224	synset:serviceman.n.01
225	synset:cook_out.v.01
226	synset:object.n.03
227	synset:grammar.n.01
228	synset:enactment.n.02
229	synset:habituation.n.01
230	synset:narcotic.n.01
231	synset:calyx.n.01
232	synset:phytology.n.01
233	synset:orthodoxy.n.01
234	synset:religious_belief.n.01
235	synset:dark_matter.n.01
236	synset:cosmology.n.02
237	synset:barn.n.02
238	synset:nucleonics.n.01
239	synset:ecological.a.02
240	synset:ummah.n.01
241	synset:shake.n.04
242	synset:contract.n.01
243	synset:gymnastic_apparatus.n.01
244	synset:isobar.n.01
245	synset:meteorology.n.02
246	synset:disclaimer.n.01
247	synset:concurring_opinion.n.01
248	synset:debut.v.02
249	synset:review.n.04
250	synset:accounting.n.02
251	synset:wholesale.v.01
252	synset:mercantilism.n.02
253	synset:sashay.n.02
254	synset:concert_dance.n.01
255	synset:meditation.n.02
256	synset:tishah_b'av.n.01
257	synset:divine_unity.n.01
258	synset:class_aves.n.01
259	synset:ornithology.n.01
260	synset:period.n.03
261	synset:ice_hockey.n.01
262	synset:existentialist_philosophy.n.01
263	synset:rosh_hashonah.n.01
264	synset:alloy.v.02
265	synset:affidavit.n.01
266	synset:tuning.n.01
267	synset:deconstructionism.n.01
268	synset:literature.n.01
269	synset:inclination.n.03
270	synset:inheritance.n.02
271	synset:jra.n.01
272	synset:universal_gravitational_constant.n.01
273	synset:demur.v.02
274	synset:pesah.n.01
275	synset:thanatos.n.02
276	synset:psychoanalysis.n.01
277	synset:national_liberation_army.n.01
278	synset:scavenge.v.04
279	synset:tristram.n.01
280	synset:stock.v.04
281	synset:cortical_potential.n.01
282	synset:neurophysiology.n.01
283	synset:surfboard.v.01
284	synset:excrescence.n.02
285	synset:pathology.n.01
286	synset:dredge.v.01
287	synset:landscape.v.01
288	synset:horticulture.n.01
289	synset:interpolate.v.01
290	synset:shrewdness.n.01
291	synset:territorial_reserve.n.01
292	synset:stillness.n.01
293	synset:verse.n.01
294	synset:lobe.n.01
295	synset:corolla.n.01
296	synset:cell.n.02
297	synset:probate.v.02
298	synset:mission.n.02
299	synset:proof.n.02
300	synset:repulsive.a.02
301	synset:plaintiff.n.01
302	synset:fighter_aircraft.n.01
303	synset:rom.n.01
304	synset:solarize.v.01
305	synset:mythology.n.02
306	synset:mythology.n.01
307	synset:decision.n.03
308	synset:pugilism.n.01
309	synset:general.a.04
310	synset:trumping.n.01
311	synset:education.n.04
312	synset:teaching.n.03
313	synset:el_nino.n.02
314	synset:spanish.n.01
315	synset:retail.v.01
316	synset:apposition.n.02
317	synset:mutation.n.02
318	synset:genetics.n.01
319	synset:sampling.n.03
320	synset:telecommunication.n.01
321	synset:privilege.n.03
322	synset:pilot.n.01
323	synset:nirvana.n.01
324	synset:buddhism.n.02
325	synset:text_file.n.01
326	synset:email.n.01
327	synset:fractionate.v.02
328	synset:oxidize.v.02
329	synset:sauce.v.02
330	synset:bloodletting.n.01
331	synset:irritation.n.03
332	synset:register.v.02
333	synset:litigation.n.01
334	synset:quarter.v.01
335	synset:musician.n.02
336	synset:militia.n.02
337	synset:winger.n.01
338	synset:football_game.n.01
339	synset:selective_service.n.02
340	synset:jupiter.n.02
341	synset:roman_mythology.n.01
342	synset:clause.n.02
343	synset:infiltration.n.01
344	synset:port.n.05
345	synset:life_scientist.n.01
346	synset:species.n.01
347	synset:pickle.v.01
348	synset:realize.v.05
349	synset:writ.n.01
350	synset:ram.n.02
351	synset:star_divination.n.01
352	synset:rider.n.04
353	synset:bail_out.v.01
354	synset:musketry.n.01
355	synset:letters_testamentary.n.01
356	synset:event_planner.n.01
357	synset:transform.v.07
358	synset:reverberate.v.04
359	synset:acoustics.n.01
360	synset:conjunction.n.05
361	synset:canoe.v.01
362	synset:interoperability.n.01
363	synset:roast.v.01
364	synset:monotype.n.01
365	synset:salt.v.04
366	synset:sing.v.01
367	synset:critical.a.02
368	synset:armoured_personnel_carrier.n.01
369	synset:statistician.n.02
370	synset:patronage.n.04
371	synset:politics.n.02
372	synset:sedition.n.01
373	synset:prove.v.04
374	synset:mantra.n.02
375	synset:faceplate.n.01
376	synset:marinate.v.01
377	synset:rescript.n.02
378	synset:arbitration.n.01
379	synset:boat.v.01
380	synset:piloting.n.01
381	synset:equinox.n.02
382	synset:heel.n.06
383	synset:golf_game.n.01
384	synset:colonel.n.01
385	synset:complex.n.03
386	synset:naval_attache.n.01
387	synset:countermine.n.01
388	synset:inscription.n.02
389	synset:introversion.n.03
390	synset:rank_and_file.n.01
391	synset:ruminate.v.01
392	synset:ruminant.n.01
393	synset:assault_rifle.n.01
394	synset:operation.n.04
395	synset:absorber.n.01
396	synset:series.n.04
397	synset:libido.n.01
398	synset:carry.v.36
399	synset:finance.n.03
400	synset:finance.n.02
401	synset:leafing.n.01
402	synset:interpolation.n.02
403	synset:cytochrome.n.01
404	synset:will.n.03
405	synset:fringe.v.01
406	synset:handicraft.n.02
407	synset:rarefy.v.03
408	synset:materiel.n.01
409	synset:kickoff.n.01
410	synset:wart.n.01
411	synset:continuity_irish_republican_army.n.01
412	synset:put_down.v.03
413	synset:affirmation.n.04
414	synset:succession.n.04
415	synset:environmental_science.n.01
416	synset:undercut.n.04
417	synset:squash_racquets.n.01
418	synset:molecular.a.02
419	synset:perennial.n.01
420	synset:cover.v.21
421	synset:jaffar_umar_thalib.n.01
422	synset:preordination.n.01
423	synset:step.v.05
424	synset:architecture.n.03
425	synset:moral_hazard.n.01
426	synset:manual_of_arms.n.01
427	synset:instruction_execution.n.01
428	synset:intangible.a.01
429	synset:bar.n.07
430	synset:cut_off.v.06
431	synset:data_processing.n.01
432	synset:incompatible.a.04
433	synset:psychotic_belief.n.01
434	synset:outline.v.02
435	synset:writing.n.01
436	synset:persona.n.02
437	synset:jung.n.01
438	synset:officer.n.01
439	synset:purgatory.n.02
440	synset:move.n.05
441	synset:game.n.01
442	synset:mummification.n.02
443	synset:garrison.n.01
444	synset:tribe.n.03
445	synset:snatch.v.03
446	synset:statistical_distribution.n.01
447	synset:stew.v.03
448	synset:electrify.v.02
449	synset:conspiracy.n.02
450	synset:tucket.n.01
451	synset:virulency.n.01
452	synset:microorganism.n.01
453	synset:enplane.v.01
454	synset:redaction.n.01
455	synset:reshoot.v.01
456	synset:pleading.n.01
457	synset:judicial_branch.n.01
458	synset:attestation.n.01
459	synset:volunteer.n.01
460	synset:regimen.n.01
461	synset:story.n.04
462	synset:history.n.03
463	synset:rationale.n.01
464	synset:barrister.n.01
465	synset:reduce.v.10
466	synset:playing_period.n.01
467	synset:plait.v.01
468	synset:armoured_car.n.02
469	synset:galaxy.n.03
470	synset:backbeat.n.01
471	synset:rock_music.n.01
472	synset:psf.n.01
473	synset:plaster.v.05
474	synset:masonry.n.03
475	synset:statute.n.01
476	synset:window.n.08
477	synset:modulus_of_elasticity.n.01
478	synset:dive.v.02
479	synset:water_sport.n.01
480	synset:drift.n.02
481	synset:flying_carpet.n.01
482	synset:folktale.n.01
483	synset:contester.n.01
484	synset:crab.v.01
485	synset:clause.n.01
486	synset:qibla.n.02
487	synset:taxonomy.n.02
488	synset:forehand_stroke.n.01
489	synset:tennis.n.01
490	synset:punchayet.n.01
491	synset:west_pakistan.n.01
492	synset:resistance.n.04
493	synset:atom.n.01
494	synset:illuminate.v.03
495	synset:eviction.n.01
