synset:landscape.v.02	synset:landscapist.n.02	-8.116388345313002	

synset:trade.v.05	synset:mercantilism.n.02	-0.7956901821333984	

synset:stipulate.v.01	synset:stipulate.v.02	7.687842301277062	*

synset:train_of_thought.n.01	synset:thought_process.n.01	-0.742624318501224	

synset:sit.v.06	synset:ride.v.10	6.466736312842257	*

synset:charge.n.11	synset:cost.n.01	-0.03808293237860167	

synset:shoot.v.06	synset:tear.v.03	6.758807379677706	*

synset:vaporize.v.04	synset:vanish.v.03	4.334389474871987	*

synset:ride.v.07	synset:ride.v.02	3.4492396544362793	*

synset:swag.v.01	synset:drop.v.01	-0.6989453209873022	

synset:nick.v.02	synset:crack.v.11	0.7188063518725996	

synset:crack.v.11	synset:crack.v.01	4.054192425382567	*

synset:whirling.n.01	synset:rotate.v.04	-0.9204917996325204	

synset:play.v.29	synset:play.v.29	-2.2807183521385226	

synset:plight.v.02	synset:vouch.v.02	-1.2068322142618157	

synset:pulverization.n.02	synset:pulverization.n.01	-2.5887188322859003	

synset:roll_up.v.07	synset:wrap_up.v.03	1.6814374187410714	*

synset:escort.n.04	synset:escort.n.04	0.47771802148223613	

synset:turn_over.v.09	synset:study.v.03	8.491342752251189	*

synset:relocate.v.01	synset:relocate.v.02	8.434966755678625	*

synset:give.v.35	synset:render.v.11	2.4000820803267278	*

synset:infect.v.04	synset:propel.v.02	0.6324874252072763	

synset:attest.v.04	synset:notarize.v.01	-0.24444670868591853	

synset:watch_over.v.01	synset:trace.v.01	6.242146801960936	*

synset:reflect.v.07	synset:reflect.v.06	3.9191775522783874	*

synset:syndicate.v.02	synset:wolverine.n.03	9.51965359490767	*

synset:deal.v.13	synset:trade.v.05	8.121527581192769	*

synset:telephone.v.01	synset:call.v.09	6.751834150202175	*

synset:stick_to.v.01	synset:stick.v.14	10.241895677242795	*

synset:descend.v.02	synset:derive.v.03	0.3051266437462934	*

synset:keep.v.07	synset:preserve.v.05	-0.026351451638504587	*

synset:make.v.21	synset:make.v.19	3.5363620556198683	*

synset:net.v.02	synset:sack_up.v.01	7.0567741889662825	*

synset:push.v.05	synset:push.v.01	5.553778739955519	*

synset:disintegrate.v.03	synset:disintegrate.v.02	0.9782956016716048	*

synset:match.v.07	synset:twin.v.02	0.5207196647154265	*

synset:wrinkle.v.02	synset:draw.v.31	-0.5231105467391092	

synset:cast.v.05	synset:cast.v.03	9.387025715223086	*

synset:give.v.18	synset:sacrifice.v.01	4.842519200529698	*
synset:give.v.18	synset:give.v.37	3.993729037685474	*

synset:oxidize.v.02	synset:oxidize.v.01	5.196457300709214	*

synset:clear.v.02	synset:universally.r.01	8.613133220279835	*

synset:shoot.v.20	synset:shoot.v.12	11.706373346517987	*

synset:pull.v.01	synset:draw_in.v.03	0.004850566887166757	

synset:take.v.30	synset:carry.v.21	5.619335796803595	*

synset:work.v.07	synset:work.v.09	5.320624180363834	*

synset:cannibalize.v.02	synset:utilization.n.01	-0.2494068275782851	

synset:get_even.v.01	synset:make.v.19	0.48704161299390847	

synset:name.v.01	synset:call.v.02	7.030988830561433	*

synset:fire.v.08	synset:combust.v.05	5.022282846575757	*
synset:fire.v.08	synset:incinerate.v.02	4.827045349649192	*

synset:push.v.09	synset:push.v.05	7.808645396890823	*

synset:clean.v.05	synset:houseclean.v.01	1.4732754865445175	

synset:thump.v.01	synset:beat.v.16	7.084292010996698	*

synset:cover.v.01	synset:mask.v.02	-0.05518826582254722	

synset:smash.v.02	synset:break.v.05	-0.7484718307795992	
synset:smash.v.02	synset:split_up.v.04	-1.8358181386016326	

synset:trace.v.02	synset:tracing.n.01	-0.5843044189989423	

synset:confuse.v.01	synset:confuse.v.01	-3.580579034631914	

synset:carry.v.24	synset:carry.v.05	8.044593907446906	*

synset:turn_to.v.01	synset:intercommunication.n.01	-0.2018444600197901	

synset:visualize.v.03	synset:visualize.v.01	9.934380790069033	*

synset:interrelate.v.02	synset:relate.v.04	9.544525022123594	*

synset:feature.n.01	synset:possess.v.02	-1.1604621144074243	

synset:suspend.v.01	synset:wall_hanging.n.01	-0.4061740704737139	

synset:act.v.06	synset:roleplay.v.01	7.79559709551747	*

synset:atropine.n.01	synset:poison.v.02	-0.8236736705238072	

synset:tote_up.v.01	synset:add_together.v.02	8.771314322649209	*

synset:treat.v.01	synset:treat.v.04	7.6142409646391815	*

synset:plug.v.06	synset:plug.v.05	3.5815133312605214	*

synset:lock.v.09	synset:build.v.07	-1.04541685449216	

synset:floater.n.07	synset:natation.n.01	0.6182011866547402	

synset:whelp.v.01	synset:gestation_period.n.01	-0.024307600098840927	

synset:strike.v.01	synset:strike.v.03	7.485467151760166	*

synset:wash.v.01	synset:wash_out.v.04	1.7882875622932384	*
synset:wash.v.01	synset:wash.v.01	0.2931050339586455	
synset:wash.v.01	synset:wash.v.13	0.17366028808580647	

synset:accept.v.01	synset:accept.v.04	10.21738691335419	*

synset:ionize.v.02	synset:ionize.v.01	9.502192647158893	*

synset:view.v.02	synset:reconsider.v.02	-0.009290164578504134	

synset:levitate.v.02	synset:levitate.v.01	3.450068226732075	*

synset:correlate.v.01	synset:correlate.v.02	7.716165047507395	*

synset:develop.v.10	synset:develop.v.09	5.096922055071168	*

synset:disintegrate.v.02	synset:disintegrate.v.03	1.3283339692731078	*

synset:get_under_one's_skin.v.01	synset:vex.v.01	-0.7467875634941799	

synset:tally.v.01	synset:harmonize.v.01	5.648805097228011	*

synset:rust.v.01	synset:rust.v.02	8.558551895596818	*

synset:keep.v.03	synset:save.v.10	7.210424677941234	*

synset:stir.v.06	synset:provoke.v.02	8.479144675316384	*

synset:plunge.v.03	synset:plunge.v.04	4.578920509768234	*

synset:tug.v.02	synset:push.v.02	9.083085653403156	*

synset:break_up.v.09	synset:break.v.38	4.056364519802768	*

synset:service.v.01	synset:serve.v.01	10.950713164447027	*
synset:service.v.01	synset:work.v.16	-0.45892636579718943	

synset:condensing.n.01	synset:condensing.n.01	-1.2826228781503135	

synset:kill.v.09	synset:kill.v.10	6.8991707050032245	*

synset:float.v.05	synset:float.v.01	-0.021095978310602632	*

synset:liberalize.v.01	synset:liberalize.v.02	6.104176537006754	*

synset:withdraw.v.12	synset:take_out.v.10	-0.07293723475236458	
synset:withdraw.v.12	synset:take_out.v.11	-0.3589194897514731	

synset:relax.v.07	synset:relax.v.06	5.828648901685753	*

synset:transport.v.02	synset:carry.v.17	5.473055961916179	*

synset:draw.v.06	synset:trace.v.02	10.346734137383857	*

synset:do.v.09	synset:play.v.08	2.8085004157882674	*

synset:take.v.12	synset:take_up.v.07	3.6600653446388045	*

synset:top_out.v.03	synset:reach.v.01	0.26276573448120144	

synset:pop.v.12	synset:pop.v.13	1.4363495092048384	*

synset:vulgarize.v.01	synset:popularize.v.02	7.3152982278488325	*

synset:propel.v.02	synset:move.v.11	3.1914808928363443	*

synset:transplant.v.01	synset:transplant.v.02	9.951361820287573	*
synset:transplant.v.01	synset:be.v.01	-0.8851637566127606	

synset:trim.v.06	synset:dress.v.10	4.196585329077431	*
synset:trim.v.06	synset:dress_out.v.01	3.864394093968902	*

synset:trick_up.v.01	synset:dress_up.v.04	4.53136903875491	*
synset:trick_up.v.01	synset:dress_up.v.05	3.9269029708303855	*

synset:use.v.04	synset:target.n.02	-0.08750736035582735	

synset:fracture.v.05	synset:fracture.v.06	4.354979665388958	*

synset:condense.v.05	synset:contract.v.07	7.104424548657146	*

