synset:landing.n.03	synset:put_down.v.03	24.437962958370587	*

synset:europe.n.01	synset:fontenoy.n.01	-0.37369424726250905	

synset:victor_hugo.n.01	synset:sir_james_matthew_barrie.n.01	-4.651949910473039	

synset:swindler.n.01	synset:wring.v.03	1.3197892082769533	*
synset:swindler.n.01	synset:prey.v.01	1.0749709807293384	

synset:scoffer.n.01	synset:engorgement.n.02	-1.8530382636785454	

synset:skid.v.01	synset:soul.n.02	-14.899605335903987	

synset:extirpation.n.01	synset:extirpation.n.01	-14.984568314757961	

synset:movement.n.03	synset:travel.v.01	16.82784788147186	*
synset:movement.n.03	synset:carom.v.01	-5.221186145633318	
synset:movement.n.03	synset:uproot.v.02	-5.363150719121122	

synset:plunge.n.01	synset:duck.v.03	-1.0673275425749942	*

synset:work.n.03	synset:work.v.02	24.165097445484758	*

synset:powerlessness.n.01	synset:unfaithfulness.n.01	-31.67832186623506	

synset:slack_off.v.01	synset:suspend.v.04	-6.48191977557528	

synset:run.v.38	synset:trial.n.01	0.7606373409819567	*

synset:put_off.v.03	synset:put_off.v.03	-32.99224202382043	

synset:interference.n.02	synset:involution.n.03	-4.913366337584422	

synset:trade.v.05	synset:trading.n.01	24.046708462647388	*
synset:trade.v.05	synset:principal.n.06	4.301536638534559	*

synset:warn.v.01	synset:warning.n.01	1.0717352130581292	*

synset:take_down.v.01	synset:lower_berth.n.01	0.11737072032498044	*

synset:splotch.v.01	synset:fingerprint.n.03	1.585791295642515	

synset:card.n.01	synset:cover.v.01	-3.0862931982111905	

synset:sprinkle.v.04	synset:sprinkling.n.04	3.2940486182067996	*

synset:talk.v.06	synset:talk.n.04	-1.1876149598461194	*
synset:talk.v.06	synset:lecturing.n.01	-3.1596361683079714	*
synset:talk.v.06	synset:verbalizer.n.01	-5.203379954715091	*

synset:break.v.05	synset:breakable.a.01	60.57737658967135	*
synset:break.v.05	synset:fracture.v.06	-45.27403961336392	

synset:peeper.n.03	synset:slough.v.01	1.5258891231547218	

synset:essay.n.01	synset:litterateur.n.01	3.5184576038760897	*
synset:essay.n.01	synset:written_material.n.01	-3.8346515487893713	

synset:epiphytic.a.01	synset:epiphytic_plant.n.01	2.619988522518645	*

synset:obliterate.v.04	synset:thermonuclear_warhead.n.01	2.851330014910856	
synset:obliterate.v.04	synset:hiding.n.01	1.0746789334974673	

synset:piousness.n.01	synset:pious.a.01	9.338529585915683	*

synset:moisturize.v.01	synset:wetting.n.01	3.702710112136385	

