|film|film:|m|0kt_4	|film|production_company:|m|09b3v	-4.762706963111667	

|film|film:|m|0k4d7	|film|production_company:|m|01795t	-0.08672906699722138	

|film|film:|m|09q5w2	|film|production_company:|m|046b0s	-1.100226869520569	

|film|film:|m|015x74	|film|production_company:|m|03sb38	-1.1892717141463114	

|film|film:|m|04jwjq	|film|production_company:|m|099ks0	2.170643859326218	*

|film|film:|m|03phtz	|film|production_company:|m|05nn2c	0.8712382231597978	*

|film|film:|m|017n9	|film|production_company:|m|0fvppk	-3.049613777472702	

|film|film:|m|0bx0l	|film|production_company:|m|01gb54	-10.664021047712774	

|film|film:|m|01hq1	|film|production_company:|m|086k8	4.144653365660904	

|film|film:|m|03n0cd	|film|production_company:|m|0c41qv	-2.391195799545061	

|film|film:|m|0fgpvf	|film|production_company:|m|0kx4m	-3.9452319295588443	

|film|film:|m|0d87hc	|film|production_company:|m|08wjc1	8.256735348299534	*
|film|film:|m|0d87hc	|film|production_company:|m|016tw3	2.408948386070814	*

|film|film:|m|0170th	|film|production_company:|m|02jd_7	-2.553921350671619	

|film|film:|m|011ykb	|film|production_company:|m|030_1m	2.6462961931357967	*

|film|film:|m|02gd6x	|film|production_company:|m|04f525m	-1.9510044097282624	

|film|film:|m|09lcsj	|film|production_company:|m|0fvppk	0.6499061941022314	*
|film|film:|m|09lcsj	|film|production_company:|m|0c41qv	-2.58394630993175	

|film|film:|m|0661m4p	|film|production_company:|m|030_1_	20.322135910953488	*
|film|film:|m|0661m4p	|film|production_company:|m|017s11	2.294733813010434	

|film|film:|m|07vf5c	|film|production_company:|m|032dg7	2.3917716170014156	*

|film|film:|m|0jym0	|film|production_company:|m|017s11	0.25840813067647217	*

|film|film:|m|0k2cb	|film|production_company:|m|0g1rw	0.5472852605564686	

|film|film:|m|017jd9	|film|production_company:|m|05mgj0	-0.08973406454018723	
|film|film:|m|017jd9	|film|production_company:|m|016tt2	-6.1769845448614	

|film|film:|m|0cp0t91	|film|production_company:|m|01795t	0.06999304401550299	
|film|film:|m|0cp0t91	|film|production_company:|m|02slt7	-0.8890317981869437	*

|film|film:|m|048yqf	|film|production_company:|m|0c_j5d	6.402619674090656	*
|film|film:|m|048yqf	|film|production_company:|m|0c41qv	3.8837925545719507	*
|film|film:|m|048yqf	|film|production_company:|m|02j_j0	-3.278782183954811	

|film|film:|m|0yx7h	|film|production_company:|m|02j_j0	-3.4367378030973255	

|film|film:|m|02704ff	|film|production_company:|m|054lpb6	5.2447416091474	*

|film|film:|m|01f6x7	|film|production_company:|m|05rrtf	19.17552920834575	*

|film|film:|m|0b7l4x	|film|production_company:|m|03sb38	1.2618564103975825	*
|film|film:|m|0b7l4x	|film|production_company:|m|0jz9f	0.5853500000241427	
|film|film:|m|0b7l4x	|film|production_company:|m|03xsby	-4.470165445770212	

|film|film:|m|0_b3d	|film|production_company:|m|054lpb6	0.7694950248378635	

|film|film:|m|0ccd3x	|film|production_company:|m|054lpb6	-2.5091938521248163	

|film|film:|m|034qmv	|film|production_company:|m|09b3v	2.3644758230596543	*

|film|film:|m|07jxpf	|film|production_company:|m|024rgt	-2.0439522873921456	

|film|film:|m|08k40m	|film|production_company:|m|03sb38	4.548983072288909	*

|film|film:|m|02wtp6	|film|production_company:|m|02slt7	-0.6551930509429529	

|film|film:|m|02qr69m	|film|production_company:|m|04rtpt	2.4465414081859405	*
|film|film:|m|02qr69m	|film|production_company:|m|054lpb6	-1.2631259167987476	*

|film|film:|m|01ffx4	|film|production_company:|m|0c41qv	-0.6327234834209478	

|film|film:|m|03lrht	|film|production_company:|m|02j_j0	-1.2478274562634868	

|film|film:|m|02z9rr	|film|production_company:|m|05nn2c	-2.939588190008499	*

|film|film:|m|06t6dz	|film|production_company:|m|04rqd	-3.5433149671532105E-4	*

|film|film:|m|011ywj	|film|production_company:|m|05mgj0	-0.2381123916010355	*

|film|film:|m|016mhd	|film|production_company:|m|030_1_	0.1042406831345605	
|film|film:|m|016mhd	|film|production_company:|m|03sb38	-0.38967086466743217	*

|film|film:|m|047vp1n	|film|production_company:|m|032j_n	6.326389735249166	*
|film|film:|m|047vp1n	|film|production_company:|m|03xsby	4.167678197075304	*

|film|film:|m|075cph	|film|production_company:|m|05rrtf	-2.1290762239348275	

|film|film:|m|0170xl	|film|production_company:|m|03xsby	3.7356806009275276	*

|film|film:|m|08phg9	|film|production_company:|m|0kx4m	-3.7658877241322344	

|film|film:|m|0c8tkt	|film|production_company:|m|017s11	9.403297332007492	

|film|film:|m|02ll45	|film|production_company:|m|05h4t7	-1.392349551280442	

|film|film:|m|03h3x5	|film|production_company:|m|03yxwq	-1.462962322688543	*

|film|film:|m|02q0k7v	|film|production_company:|m|024rgt	-1.5344781505770204	*
|film|film:|m|02q0k7v	|film|production_company:|m|0283xx2	-2.155434619324835	

|film|film:|m|09w6br	|film|production_company:|m|031rq5	-2.151069550238305	*

|film|film:|m|024mpp	|film|production_company:|m|0c_j5d	10.581157949793845	*
|film|film:|m|024mpp	|film|production_company:|m|01gb54	-7.645031432172041	

|film|film:|m|01_1hw	|film|production_company:|m|0c41qv	-3.9176558004157656	

|film|film:|m|01k1k4	|film|production_company:|m|024rgt	21.5940274598943	*

|film|film:|m|01cz7r	|film|production_company:|m|02j_j0	4.196109320828411	*

|film|film:|m|03_gz8	|film|production_company:|m|02j_j0	4.967240715232327	*

|film|film:|m|024l2y	|film|production_company:|m|03xsby	-0.5469181608701604	*

|film|film:|m|0htww	|film|production_company:|m|061dn_	-1.3630343280944928	

|film|film:|m|05vxdh	|film|production_company:|m|03sb38	4.030801803077734	*

|film|film:|m|0g7pm1	|film|production_company:|m|04rtpt	-0.40706936206824507	

|film|film:|m|03459x	|film|production_company:|m|046b0s	-1.9363226426719977	

|film|film:|m|0184tc	|film|production_company:|m|024rgt	1.5307191730648988	
|film|film:|m|0184tc	|film|production_company:|m|030_1m	1.0665983609150165	*

|film|film:|m|014l6_	|film|production_company:|m|0g1rw	2.610859493430404	

|film|film:|m|02vjp3	|film|production_company:|m|016tt2	-1.5612141067165421	

