object:sandwich.n.01	affordance:eating.n.01	1
object:lid.n.02	affordance:cooking.n.01	1
object:lid.n.02	affordance:boiling.n.02	1
object:spoon.n.01	affordance:cooking.n.01	1
object:spoon.n.01	affordance:mixing.n.01	1
object:spoon.n.01	affordance:measurement.n.01	1
object:spoon.n.01	affordance:eating.n.01	1
object:cup.n.01	affordance:measurement.n.01	1
object:cup.n.01	affordance:drinking.n.01	1
object:bread.n.01	affordance:toasting.n.01	1
object:bread.n.01	affordance:baking.n.02	1
object:bread.n.01	affordance:eating.n.01	1
object:hanger.n.02	affordance:supporting.n.01	1
object:hanger.n.02	affordance:storage.n.01	1
object:soap.n.01	affordance:cleaning.n.01	1
object:soap.n.01	affordance:washing.n.01	1
object:chair.n.01	affordance:supporting.n.01	1
object:potato.n.01	affordance:cooking.n.01	1
object:potato.n.01	affordance:frying.n.01	1
object:potato.n.01	affordance:eating.n.01	1
object:omelet.n.01	affordance:eating.n.01	1
object:plate.n.04	affordance:eating.n.01	1
object:plate.n.04	affordance:supporting.n.01	1
object:dish.n.01	affordance:cooking.n.01	1
object:dish.n.01	affordance:eating.n.01	1
object:dish.n.01	affordance:supporting.n.01	1
object:dish.n.01	affordance:storage.n.01	1
object:can.n.01	affordance:measurement.n.01	1
object:can.n.01	affordance:drinking.n.01	1
object:can.n.01	affordance:storage.n.01	1
object:toaster.n.02	affordance:cooking.n.01	1
object:toaster.n.02	affordance:toasting.n.01	1
object:toaster.n.02	affordance:baking.n.02	1
object:toaster.n.02	affordance:burning.n.01	1
object:toaster.n.02	affordance:heating.n.01	1
object:skillet.n.01	affordance:cooking.n.01	1
object:skillet.n.01	affordance:frying.n.01	1
object:skillet.n.01	affordance:burning.n.01	1
object:skillet.n.01	affordance:heating.n.01	1
object:skillet.n.01	affordance:mixing.n.01	1
object:coffee_maker.n.01	affordance:heating.n.01	1
object:candle.n.01	affordance:burning.n.01	1
object:candle.n.01	affordance:heating.n.01	1
object:teapot.n.01	affordance:cooking.n.01	1
object:teapot.n.01	affordance:boiling.n.02	1
object:teapot.n.01	affordance:heating.n.01	1
object:teapot.n.01	affordance:drinking.n.01	1
object:lettuce.n.02	affordance:eating.n.01	1
object:apple.n.01	affordance:cooking.n.01	1
object:apple.n.01	affordance:baking.n.02	1
object:apple.n.01	affordance:peeling.n.01	1
object:apple.n.01	affordance:eating.n.01	1
object:egg.n.02	affordance:cooking.n.01	1
object:egg.n.02	affordance:frying.n.01	1
object:egg.n.02	affordance:baking.n.02	1
object:egg.n.02	affordance:eating.n.01	1
object:towel.n.01	affordance:cleaning.n.01	1
object:towel.n.01	affordance:washing.n.01	1
object:table.n.02	affordance:cutting.n.03	1
object:table.n.02	affordance:eating.n.01	1
object:table.n.02	affordance:supporting.n.01	1
object:vacuum.n.04	affordance:cleaning.n.01	1
object:faucet.n.01	affordance:cleaning.n.01	1
object:faucet.n.01	affordance:washing.n.01	1
object:faucet.n.01	affordance:drinking.n.01	1
object:tissue_paper.n.01	affordance:cleaning.n.01	1
object:microwave.n.02	affordance:cooking.n.01	1
object:microwave.n.02	affordance:boiling.n.02	1
object:microwave.n.02	affordance:heating.n.01	1
object:tomato.n.01	affordance:cooking.n.01	1
object:tomato.n.01	affordance:eating.n.01	1
object:mug.n.04	affordance:drinking.n.01	1
object:cutting_board.n.01	affordance:cutting.n.03	1
object:cutting_board.n.01	affordance:slicing.n.02	1
object:cutting_board.n.01	affordance:peeling.n.01	1
object:oven.n.01	affordance:cooking.n.01	1
object:oven.n.01	affordance:frying.n.01	1
object:oven.n.01	affordance:roasting.n.01	1
object:oven.n.01	affordance:toasting.n.01	1
object:oven.n.01	affordance:baking.n.02	1
object:oven.n.01	affordance:burning.n.01	1
object:oven.n.01	affordance:heating.n.01	1
object:scrub_brush.n.01	affordance:cleaning.n.01	1
object:scrub_brush.n.01	affordance:washing.n.01	1
object:napkin.n.01	affordance:cleaning.n.01	1
object:napkin.n.01	affordance:washing.n.01	1
object:water_bottle.n.01	affordance:drinking.n.01	1
object:refrigerator.n.01	affordance:storage.n.01	1
object:counter.n.01	affordance:cutting.n.03	1
object:counter.n.01	affordance:slicing.n.02	1
object:counter.n.01	affordance:rolling.n.03	1
object:counter.n.01	affordance:supporting.n.01	1
object:jar.n.01	affordance:drinking.n.01	1
object:jar.n.01	affordance:storage.n.01	1
object:rolling_pin.n.01	affordance:cooking.n.01	1
object:rolling_pin.n.01	affordance:baking.n.02	1
object:rolling_pin.n.01	affordance:rolling.n.03	1
object:bag.n.01	affordance:storage.n.01	1
object:basket.n.01	affordance:supporting.n.01	1
object:basket.n.01	affordance:storage.n.01	1
object:soap_dispenser.n.01	affordance:cleaning.n.01	1
object:soap_dispenser.n.01	affordance:washing.n.01	1
object:bowl.n.01	affordance:heating.n.01	1
object:bowl.n.01	affordance:mixing.n.01	1
object:bowl.n.01	affordance:measurement.n.01	1
object:bowl.n.01	affordance:eating.n.01	1
object:bowl.n.01	affordance:storage.n.01	1
object:box.n.01	affordance:storage.n.01	1
object:cabinet.n.01	affordance:supporting.n.01	1
object:cabinet.n.01	affordance:storage.n.01	1
object:sink.n.01	affordance:cleaning.n.01	1
object:sink.n.01	affordance:washing.n.01	1
object:sink.n.01	affordance:drinking.n.01	1
object:pot.n.01	affordance:cooking.n.01	1
object:pot.n.01	affordance:boiling.n.02	1
object:pot.n.01	affordance:heating.n.01	1
object:pot.n.01	affordance:mixing.n.01	1
object:pot.n.01	affordance:eating.n.01	1
object:refrigerator.n.01	affordance:supporting.n.01	-1
object:sandwich.n.01	affordance:measurement.n.01	-1
object:credit_card.n.01	affordance:baking.n.02	-1
object:microwave.n.02	affordance:burning.n.01	-1
object:sandwich.n.01	affordance:boiling.n.02	-1
object:chair.n.01	affordance:slicing.n.02	-1
object:lid.n.02	affordance:heating.n.01	-1
object:can.n.01	affordance:cutting.n.03	-1
object:omelet.n.01	affordance:roasting.n.01	-1
object:drinking_glass.n.01	affordance:eating.n.01	-1
object:chair.n.01	affordance:cleaning.n.01	-1
object:credit_card.n.01	affordance:supporting.n.01	-1
object:apple.n.01	affordance:roasting.n.01	-1
object:dish.n.01	affordance:washing.n.01	-1
object:plate.n.04	affordance:baking.n.02	-1
object:skillet.n.01	affordance:roasting.n.01	-1
object:drinking_glass.n.01	affordance:cooking.n.01	-1
object:lid.n.02	affordance:roasting.n.01	-1
object:sandwich.n.01	affordance:heating.n.01	-1
object:candle.n.01	affordance:frying.n.01	-1
object:potato.n.01	affordance:cleaning.n.01	-1
object:table.n.02	affordance:baking.n.02	-1
object:cup.n.01	affordance:washing.n.01	-1
object:alarm_clock.n.01	affordance:cooking.n.01	-1
object:jar.n.01	affordance:cooking.n.01	-1
object:dish.n.01	affordance:cleaning.n.01	-1
object:potato.n.01	affordance:slicing.n.02	-1
object:towel.n.01	affordance:storage.n.01	-1
object:kitchen_stove.n.01	affordance:mixing.n.01	-1
object:container.n.01	affordance:toasting.n.01	-1
object:jar.n.01	affordance:heating.n.01	-1
object:container.n.01	affordance:cleaning.n.01	-1
object:napkin.n.01	affordance:heating.n.01	-1
object:cellphone.n.01	affordance:burning.n.01	-1
object:dish.n.01	affordance:slicing.n.02	-1
object:bread.n.01	affordance:cooking.n.01	-1
object:lamp.n.02	affordance:rolling.n.03	-1
object:tomato.n.01	affordance:washing.n.01	-1
object:soap.n.01	affordance:boiling.n.02	-1
object:teapot.n.01	affordance:eating.n.01	-1
object:lamp.n.02	affordance:cooking.n.01	-1
object:lid.n.02	affordance:frying.n.01	-1
object:water.n.06	affordance:storage.n.01	-1
object:water.n.06	affordance:baking.n.02	-1
object:omelet.n.01	affordance:frying.n.01	-1
object:potato.n.01	affordance:storage.n.01	-1
object:omelet.n.01	affordance:boiling.n.02	-1
object:water_bottle.n.01	affordance:roasting.n.01	-1
object:sink.n.01	affordance:storage.n.01	-1
object:candle.n.01	affordance:slicing.n.02	-1
object:cup.n.01	affordance:baking.n.02	-1
object:omelet.n.01	affordance:drinking.n.01	-1
object:knife.n.01	affordance:drinking.n.01	-1
object:toaster.n.02	affordance:roasting.n.01	-1
object:cellphone.n.01	affordance:heating.n.01	-1
object:bowl.n.01	affordance:supporting.n.01	-1
object:oven.n.01	affordance:eating.n.01	-1
object:bag.n.01	affordance:measurement.n.01	-1
object:towel.n.01	affordance:supporting.n.01	-1
object:bread.n.01	affordance:storage.n.01	-1
object:water.n.06	affordance:roasting.n.01	-1
object:omelet.n.01	affordance:measurement.n.01	-1
object:tomato.n.01	affordance:frying.n.01	-1
object:napkin.n.01	affordance:cooking.n.01	-1
object:bowl.n.01	affordance:washing.n.01	-1
object:watering_can.n.01	affordance:mixing.n.01	-1
object:bread.n.01	affordance:heating.n.01	-1
object:egg.n.02	affordance:supporting.n.01	-1
object:spoon.n.01	affordance:storage.n.01	-1
object:apple.n.01	affordance:mixing.n.01	-1
object:egg.n.02	affordance:drinking.n.01	-1
object:cabinet.n.01	affordance:rolling.n.03	-1
object:cutting_board.n.01	affordance:supporting.n.01	-1
object:credit_card.n.01	affordance:drinking.n.01	-1
object:kitchen_stove.n.01	affordance:cleaning.n.01	-1
object:fork.n.01	affordance:boiling.n.02	-1
object:lamp.n.02	affordance:supporting.n.01	-1
object:egg.n.02	affordance:mixing.n.01	-1
object:fork.n.01	affordance:storage.n.01	-1
object:egg.n.02	affordance:cutting.n.03	-1
object:aluminum_foil.n.01	affordance:cleaning.n.01	-1
object:lamp.n.02	affordance:eating.n.01	-1
object:potato.n.01	affordance:supporting.n.01	-1
object:skillet.n.01	affordance:eating.n.01	-1
object:skillet.n.01	affordance:rolling.n.03	-1
object:scrub_brush.n.01	affordance:drinking.n.01	-1
object:fork.n.01	affordance:cleaning.n.01	-1
object:sandwich.n.01	affordance:storage.n.01	-1
object:alarm_clock.n.01	affordance:drinking.n.01	-1
object:skillet.n.01	affordance:drinking.n.01	-1
object:tomato.n.01	affordance:baking.n.02	-1
object:dish.n.01	affordance:cutting.n.03	-1
object:spoon.n.01	affordance:washing.n.01	-1
object:basket.n.01	affordance:boiling.n.02	-1
object:spoon.n.01	affordance:cleaning.n.01	-1
object:bread.n.01	affordance:slicing.n.02	-1
object:water.n.06	affordance:mixing.n.01	-1
object:lid.n.02	affordance:mixing.n.01	-1
object:microwave.n.02	affordance:baking.n.02	-1
object:container.n.01	affordance:cooking.n.01	-1
object:box.n.01	affordance:mixing.n.01	-1
object:cutting_board.n.01	affordance:cooking.n.01	-1
object:egg.n.02	affordance:heating.n.01	-1
object:basket.n.01	affordance:cleaning.n.01	-1
object:cup.n.01	affordance:frying.n.01	-1
object:potato.n.01	affordance:toasting.n.01	-1
object:lettuce.n.02	affordance:cooking.n.01	-1
object:plunger.n.03	affordance:storage.n.01	-1
object:box.n.01	affordance:washing.n.01	-1
object:water_bottle.n.01	affordance:storage.n.01	-1
