synset:taiwan.n.01	synset:taiwanese.n.01	1
synset:genus_carya.n.01	synset:pecan_tree.n.01	1
synset:rome.n.01	synset:roman.n.01	1
synset:genus_felis.n.01	synset:wildcat.n.03	1
synset:south.n.02	synset:sunshine_state.n.01	1
synset:genus_brassica.n.01	synset:mustard.n.01	1
synset:plumiera.n.01	synset:frangipanni.n.01	1
synset:family_compositae.n.01	synset:genus_carlina.n.01	1
synset:solar_system.n.01	synset:jupiter.n.01	1
synset:family_compositae.n.01	synset:lonas.n.01	1
synset:morus.n.01	synset:mulberry_tree.n.01	1
synset:tackle.n.03	synset:gaff.n.03	1
synset:united_mexican_states.n.01	synset:mexican.n.01	1
synset:eastern_roman_empire.n.01	synset:byzantine.n.01	1
synset:panthera.n.01	synset:tiger.n.02	1
synset:organization_of_american_states.n.01	synset:venezuela.n.01	1
synset:us_congress.n.01	synset:us_senate.n.01	1
synset:cult.n.01	synset:cultist.n.01	1
synset:morocco.n.01	synset:moroccan.n.01	1
synset:french_republic.n.01	synset:basque.n.01	1
synset:pan.n.04	synset:pygmy_chimpanzee.n.01	1
synset:united_states_intelligence_community.n.01	synset:nga.n.01	1
synset:genus_canis.n.01	synset:domestic_dog.n.01	1
synset:genus_cynara.n.01	synset:globe_artichoke.n.01	1
synset:state.n.07	synset:department.n.02	1
synset:organization_of_american_states.n.01	synset:republic_of_cuba.n.01	1
synset:zambia.n.01	synset:chichewa.n.01	1
synset:scandinavia.n.02	synset:sweden.n.01	1
synset:pinus.n.01	synset:pinyon.n.01	1
synset:mafia.n.01	synset:mafioso.n.02	1
synset:organization_of_american_states.n.01	synset:republic_of_paraguay.n.01	1
synset:rheum.n.02	synset:rhubarb_plant.n.01	1
synset:ribes.n.01	synset:ribes_rubrum.n.01	1
synset:brahmin.n.03	synset:brahmin.n.02	1
synset:salix.n.01	synset:willow_tree.n.01	1
synset:european_union.n.01	synset:hellenic_republic.n.01	1
synset:police_force.n.01	synset:policeman.n.01	1
synset:genus_buxus.n.01	synset:boxwood.n.02	1
synset:lonicera.n.01	synset:honeysuckle.n.01	1
synset:republic_of_croatia.n.01	synset:croatian.n.01	1
synset:jasminum.n.01	synset:jasmine.n.01	1
synset:genus_branta.n.01	synset:honker.n.03	1
synset:genus_euphorbia.n.01	synset:poinsettia.n.01	1
synset:mandragora.n.01	synset:mandrake.n.02	1
synset:felidae.n.01	synset:cat.n.07	1
synset:genus_brassica.n.01	synset:broccoli_rabe.n.01	1
synset:rudbeckia.n.01	synset:coneflower.n.01	1
synset:south_africa.n.01	synset:sotho.n.01	1
synset:south.n.02	synset:virginia.n.01	1
synset:securities_firm.n.01	synset:factor.n.04	1
synset:lancastrian_line.n.01	synset:henry_iv.n.03	1
synset:south.n.02	synset:volunteer_state.n.01	1
synset:thunnus.n.01	synset:yellowfin_tuna.n.01	1
synset:larrea.n.01	synset:larrea_tridentata.n.01	1
synset:state_of_bahrain.n.01	synset:bahreini.n.01	1
synset:windsor.n.02	synset:edward_viii.n.01	1
synset:latin_america.n.01	synset:latino.n.01	1
synset:genus_bos.n.01	synset:tsine.n.01	1
synset:world.n.08	synset:people.n.01	1
synset:milky_way_system.n.01	synset:southern_cross.n.01	1
synset:women's_liberation_movement.n.01	synset:women's_rightist.n.01	1
synset:benelux.n.01	synset:the_netherlands.n.01	1
synset:order_lepidoptera.n.01	synset:caterpillar.n.01	1
synset:salix.n.01	synset:sallow.n.01	1
synset:helleborus.n.01	synset:hellebore.n.02	1
synset:organization_of_american_states.n.01	synset:jamaica.n.01	1
synset:genus_equus.n.01	synset:equus_asinus.n.02	1
synset:republic_of_armenia.n.01	synset:armenian.n.01	1
synset:tribe.n.02	synset:nahuatl.n.01	1
synset:genus_arctostaphylos.n.01	synset:manzanita.n.01	1
synset:genus_bos.n.01	synset:oxen.n.01	1
synset:mustard_family.n.01	synset:cress_plant.n.01	1
synset:hebrew_script.n.01	synset:beth.n.01	1
synset:family_compositae.n.01	synset:genus_bellis.n.01	1
synset:rwandese_republic.n.01	synset:hutu.n.01	1
synset:family_compositae.n.01	synset:thistle.n.01	1
synset:spain.n.01	synset:spaniard.n.01	1
synset:mustard_family.n.01	synset:genus_arabidopsis.n.01	1
synset:securities_industry.n.01	synset:stock_market.n.01	1
synset:spain.n.01	synset:basque.n.01	1
synset:family_compositae.n.01	synset:taraxacum.n.01	1
synset:genus_euonymus.n.01	synset:wahoo.n.01	1
synset:prunus.n.01	synset:plum_tree.n.01	1
synset:spiraea.n.03	synset:spirea.n.02	1
synset:kingdom_of_cambodia.n.01	synset:kampuchean.n.01	1
synset:genus_garcinia.n.01	synset:garcinia_hanburyi.n.01	1
synset:muslimism.n.01	synset:sunni_islam.n.01	1
synset:commonwealth_of_independent_states.n.01	synset:turkomen.n.01	1
synset:order.n.12	synset:family.n.06	1
synset:order_carnivora.n.01	synset:felidae.n.01	1
synset:honorary_society.n.01	synset:academician.n.01	1
synset:association_of_southeast_asian_nations.n.01	synset:republic_of_the_philippines.n.01	1
synset:orthodox_judaism.n.01	synset:orthodox_jew.n.01	1
synset:genus_anas.n.01	synset:teal.n.02	1
synset:ku_klux_klan.n.01	synset:ku_kluxer.n.01	1
synset:hyla.n.01	synset:spring_peeper.n.01	1
synset:family_compositae.n.01	synset:santolina.n.01	1
synset:saccharum.n.01	synset:sugarcane.n.02	1
synset:people's_republic_of_bangladesh.n.01	synset:bengali.n.01	1
synset:pieris.n.01	synset:pieris_japonica.n.01	1
synset:organization_of_american_states.n.01	synset:republic_of_colombia.n.01	1
synset:mentha.n.01	synset:mint.n.02	1
synset:insecta.n.01	synset:order_hemiptera.n.01	1
synset:pandion.n.01	synset:sea_eagle.n.01	1
synset:malus.n.01	synset:orchard_apple_tree.n.01	1
synset:viburnum.n.01	synset:viburnum_trilobum.n.01	1
synset:rose_family.n.01	synset:genus_crataegus.n.01	1
synset:genus_balaenoptera.n.01	synset:finback_whale.n.01	1
synset:haliaeetus.n.01	synset:haliaeetus_leucocephalus.n.01	1
synset:family_compositae.n.01	synset:chrysanthemum.n.02	1
synset:united_states_intelligence_community.n.01	synset:ois.n.01	1
synset:taoism.n.02	synset:taoist.n.01	1
synset:melissa.n.01	synset:sweet_balm.n.01	1
synset:nigeria.n.01	synset:nigerian.n.01	1
synset:genus_cygnus.n.01	synset:whooper_swan.n.01	1
synset:manis.n.01	synset:scaly_anteater.n.01	1
synset:insecta.n.01	synset:order_collembola.n.01	1
synset:conspiracy.n.03	synset:plotter.n.03	1
synset:genus_acropora.n.01	synset:staghorn_coral.n.01	1
synset:terrace.n.03	synset:terraced_house.n.01	1
synset:rose_family.n.01	synset:potentilla.n.01	1
synset:pavo.n.02	synset:peafowl.n.01	1
synset:otus.n.01	synset:screech_owl.n.02	1
synset:pennisetum.n.01	synset:pennisetum_glaucum.n.01	1
synset:united_states_intelligence_community.n.01	synset:federal_bureau_of_investigation.n.01	1
synset:zimbabwe.n.01	synset:chichewa.n.01	1
synset:united_states_intelligence_community.n.01	synset:cia.n.01	1
synset:genus_cola.n.01	synset:kola_nut_tree.n.01	1
synset:white_russia.n.01	synset:white_russian.n.01	1
synset:gossypium.n.01	synset:cotton_plant.n.01	1
synset:genus_astragalus.n.01	synset:milk_vetch.n.01	1
synset:fleet.n.01	synset:aircraft.n.01	1
synset:genus_genista.n.01	synset:woodwaxen.n.01	1
synset:tursiops.n.01	synset:bottlenose_dolphin.n.01	1
synset:gourd_family.n.01	synset:genus_cucurbita.n.01	1
synset:commonwealth_of_independent_states.n.01	synset:republic_of_kazakhstan.n.01	1
synset:mustela.n.01	synset:polecat.n.02	1
synset:oxen.n.01	synset:calf.n.01	1
synset:nepal.n.01	synset:sherpa.n.01	1
synset:taoism.n.01	synset:taoist.n.01	1
synset:north_atlantic_treaty_organization.n.01	synset:french_republic.n.01	1
synset:laos.n.01	synset:laotian.n.01	1
synset:series.n.03	synset:number.n.06	1
synset:genus_actinidia.n.01	synset:kiwi_vine.n.01	1
synset:troy.n.02	synset:trojan.n.01	1
synset:phalaris.n.01	synset:ribbon_grass.n.01	1
synset:mustard_family.n.01	synset:iberis.n.01	1
synset:pontificate.n.01	synset:vicar_of_christ.n.01	1
synset:rudbeckia.n.01	synset:rudbeckia_laciniata_hortensia.n.01	1
synset:ireland.n.02	synset:irish_person.n.01	1
synset:genus_abies.n.01	synset:true_fir.n.01	1
synset:pimenta.n.01	synset:wild_cinnamon.n.02	1
synset:enemy.n.01	synset:opposition.n.07	1
synset:power_structure.n.01	synset:hierarch.n.01	1
synset:south.n.02	synset:land_of_opportunity.n.01	1
synset:tackle.n.03	synset:spear.n.02	1
synset:genus_branta.n.01	synset:brent_goose.n.01	1
synset:greek_capital.n.01	synset:athenian.n.01	1
synset:ribes.n.01	synset:currant_bush.n.01	1
synset:roman_alphabet.n.01	synset:x.n.02	1
synset:pongo.n.01	synset:pongo_pygmaeus.n.01	1
synset:french_republic.n.01	synset:frenchwoman.n.01	1
synset:wales.n.01	synset:welshman.n.01	1
synset:organization_of_american_states.n.01	synset:uruguay.n.01	1
synset:genus_brassica.n.01	synset:kale.n.02	1
synset:royalty.n.02	synset:rex.n.01	1
synset:zimbabwe.n.01	synset:zimbabwean.n.01	1
synset:genus_australopithecus.n.01	synset:australopithecus_africanus.n.01	1
synset:peerage.n.01	synset:peer.n.02	1
synset:tacca.n.01	synset:tacca_pinnatifida.n.01	1
synset:united_states_intelligence_community.n.01	synset:mcia.n.01	1
synset:genus_alosa.n.01	synset:shad.n.02	1
synset:soviet_russia.n.01	synset:russian.n.01	1
synset:polygonum.n.01	synset:polygonum_fagopyrum.n.01	1
synset:genus_bos.n.01	synset:urus.n.01	1
synset:swarm.n.02	synset:insect.n.01	1
synset:prunus.n.01	synset:prunus_persica.n.01	1
synset:genus_aesculus.n.01	synset:horse_chestnut.n.01	1
synset:solanaceae.n.01	synset:solanum.n.01	1
synset:tackle.n.03	synset:spinner.n.03	1
synset:republic_of_botswana.n.01	synset:sotho.n.01	1
synset:european_union.n.01	synset:luxemburg.n.02	1
synset:staff.n.03	synset:professor.n.01	1
synset:strix.n.01	synset:tawny_owl.n.01	1
synset:ivy_league.n.01	synset:university_of_pennsylvania.n.01	1
synset:family_compositae.n.01	synset:genus_felicia.n.01	1
synset:genus_avena.n.01	synset:oat.n.01	1
synset:commonwealth_of_independent_states.n.01	synset:white_russia.n.01	1
synset:new_zealand.n.01	synset:new_zealander.n.01	1
synset:genus_cebus.n.01	synset:ringtail.n.03	1
